institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
oru	2018	290.918		FALSE	Academic Conferences and Publishing International	The Electronic Journal of e-Government			1479-439X	http://www.ejeg.com/volume17/issue1/p1
