"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"kth",2019,2063.100672,"10.1680/jgeen.19.00159",TRUE,"Thomas Telford Ltd.","Proceedings of the Institution of Civil Engineers - Geotechnical Engineering","1353-2618","1353-2618","1751-8563",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1724.86264,"10.1016/j.trd.2019.02.008",TRUE,"Elsevier BV","Transportation Research Part D: Transport and Environment","1361-9209","1361-9209",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1607.805696,"10.1155/2019/7648735",FALSE,"Hindawi Publishing Corporation","Journal of Advanced Transportation","0197-6729","0197-6729","2042-3195",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1587.4407840000001,"10.1016/j.tranpol.2019.05.010",TRUE,"Elsevier BV","Transport Policy","0967-070X","0967-070X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1557.6934560000002,"10.1016/j.techsoc.2019.101221",TRUE,"Elsevier BV","Technology in Society","0160-791X","0160-791X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1525.331248,"10.3390/su11092669",TRUE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1372.790288,"10.3390/su11092673",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1312.8292959999999,"10.3390/su11113172",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1294.718656,"10.3390/su11174785",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1287.890704,"10.1016/j.foodpol.2019.01.009",TRUE,"Elsevier BV","Food Policy","0306-9192","0306-9192",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1197.490432,"10.1080/23311983.2019.1586622",FALSE,"Informa UK Limited","Cogent Arts & Humanities","2331-1983",NA,"2331-1983",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1074.421152,"10.1016/j.esr.2019.04.004",FALSE,"Elsevier BV","Energy Strategy Reviews","2211-467X","2211-467X",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1055.2975999999999,"10.1016/j.futures.2019.05.001",TRUE,"Elsevier BV","Futures","0016-3287","0016-3287",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1031.0037599999998,"10.3390/rs11040402",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,869.233312,"10.3390/app9061205",FALSE,"MDPI AG","Applied Sciences","2076-3417",NA,"2076-3417",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,277.731408,"10.20431/2349-0381.0609004",FALSE,"ARC Publications Pvt Ltd.","International Journal of Humanities, Social Sciences and Education","2349-0381",NA,"2349-0381",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,3289.817344,"10.1016/j.rser.2019.109540",TRUE,"Elsevier BV","Renewable and Sustainable Energy Reviews","1364-0321","1364-0321",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,3061.19376,"10.1029/2019ja026629",TRUE,"American Geophysical Union (AGU)","Journal of Geophysical Research: Space Physics","2169-9380","2169-9380","2169-9402",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,2339.04792,"10.3389/fpsyg.2019.01024",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31231262","PMC6566653",NA,NA,TRUE
"kth",2019,2299.803952,"10.1088/2040-8986/ab161d",TRUE,"IOP Publishing","Journal of Optics","2040-8978","2040-8978","2040-8986",NA,"http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,FALSE
"kth",2019,2243.893664,"10.1109/led.2019.2903184",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Electron Device Letters","0741-3106","0741-3106","1558-0563",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,2197.4583039999998,"10.1371/journal.pcbi.1007382",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31665146","PMC6821081",NA,NA,TRUE
"kth",2019,1840.7622400000002,"10.1049/el.2019.2483",TRUE,"Institution of Engineering and Technology (IET)","Electronics Letters","0013-5194","0013-5194","1350-911X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1695.177616,"10.1109/tcds.2019.2927941",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Transactions on Cognitive and Developmental Systems","2379-8920","2379-8920","2379-8939",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1691.51112,"10.1109/tcds.2018.2882140",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Transactions on Cognitive and Developmental Systems","2379-8920","2379-8920","2379-8939",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1658.7458239999999,"10.1109/jsac.2019.2899421",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Journal on Selected Areas in Communications","0733-8716","0733-8716","1558-0008",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1569.101696,"10.1109/jmems.2019.2910985",TRUE,"Institute of Electrical & Electronics Engineers (IEEE)","Journal of Microelectromechanical Systems","1057-7157","1057-7157","1941-0158",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2019,1562.157632,"10.5772/intechopen.88253",TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"kth",2019,1512.15584,"10.1021/acs.nanolett.9b01759",TRUE,"American Chemical Society (ACS)","Nano Letters","1530-6984","1530-6984","1530-6992",NA,"http://pubs.acs.org/page/policy/authorchoice_termsofuse.html",TRUE,"31478660","PMC6791286",NA,NA,FALSE
"kth",2019,1425.261584,"10.1371/journal.pone.0220161",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31369571","PMC6675053",NA,NA,TRUE
"kth",2019,1363.394656,"10.3390/su11092638",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"kth",2019,1283.81168,"10.1016/j.bspc.2019.04.019",TRUE,"Elsevier BV","Biomedical Signal Processing and Control","1746-8094","1746-8094",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
