institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
kth,2024, 899.88,10.1080/15487733.2024.2341495,FALSE,,,,,,
kth,2024,1743.71,10.1515/nanoph-2023-0520,FALSE,,,,,,
