"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"kth",2016,1562,"10.1186/s12862-016-0684-2",FALSE,"BioMed Central","BMC Evolutionary Biology","1471-2148",NA,"1471-2148",NA,NA,TRUE,"27260514","PMC4893229",NA,"https://bmcevolbiol.biomedcentral.com/articles/10.1186/s12862-016-0684-2",TRUE
