institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
gu,2022, 980.46,10.1016/j.psyneuen.2021.105284,TRUE,,,,,,
gu,2022,2418.59,10.1016/j.transci.2022.103356,TRUE,,,,,,
