"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"uu",2017,1762.0295,"10.1186/s12967-017-1182-z",FALSE,"BioMed Central","Journal of Translational Medicine","1479-5876",NA,"1479-5876",NA,NA,TRUE,"28427434","PMC5399418",NA,NA,TRUE
"uu",2017,1437.8364,"10.1186/s12885-016-3030-6",FALSE,"BioMed Central","BMC Cancer","1471-2407",NA,"1471-2407",NA,NA,TRUE,"28052770","PMC5215231",NA,NA,TRUE
"uu",2017,1518.3476,"10.1186/s12891-017-1555-8",FALSE,"BioMed Central","BMC Musculoskeletal Disorders","1471-2474",NA,"1471-2474",NA,NA,TRUE,"28526023","PMC5438499",NA,NA,TRUE
"uu",2017,1172.8376,"10.1186/s40635-017-0117-6",FALSE,"BioMed Central","Intensive Care Medicine Experimental","2197-425X",NA,"2197-425X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28101752","PMC5243238",NA,NA,TRUE
"uu",2017,1361.7043,"10.1186/s40658-017-0195-2",FALSE,"BioMed Central","EJNMMI Physics","2197-7364",NA,"2197-7364",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"29138942","PMC5686036",NA,NA,TRUE
"uu",2017,1678.4955,"10.1186/s12905-017-0417-8",FALSE,"BioMed Central","BMC Women's Health","1472-6874",NA,"1472-6874",NA,NA,TRUE,"28969621","PMC5625823",NA,NA,TRUE
"uu",2017,1414.5087,"10.1186/s12884-017-1239-2",FALSE,"BioMed Central","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,NA,TRUE,"28193186","PMC5307813",NA,NA,TRUE
"uu",2017,1694.8448,"10.1186/s12887-017-0853-5",FALSE,"BioMed Central","BMC Pediatrics","1471-2431",NA,"1471-2431",NA,NA,TRUE,"28399847","PMC5387236",NA,NA,TRUE
"uu",2017,1441.011,"10.1186/s12936-017-2072-9",FALSE,"BioMed Central","Malaria Journal","1475-2875",NA,"1475-2875",NA,NA,TRUE,"29061148","PMC5654057",NA,NA,TRUE
"uu",2017,506.605,"10.1186/s12969-017-0145-5",FALSE,"BioMed Central","Pediatric Rheumatology","1546-0096",NA,"1546-0096",NA,NA,TRUE,"28222745","PMC5320636",NA,NA,TRUE
"uu",2017,1626.1047,"10.1186/s12864-017-3950-9",FALSE,"BioMed Central","BMC Genomics","1471-2164",NA,"1471-2164",NA,NA,TRUE,"28768481","PMC5541427",NA,NA,TRUE
"uu",2017,1713.833,"10.1186/s40360-017-0191-0",FALSE,"BioMed Central","BMC Pharmacology and Toxicology","2050-6511",NA,"2050-6511",NA,NA,TRUE,"29246184","PMC5732397",NA,NA,TRUE
"uu",2017,1409.4366,"10.1186/s12888-017-1199-0",FALSE,"BioMed Central","BMC Psychiatry","1471-244X",NA,"1471-244X",NA,NA,TRUE,"28095825","PMC5240261",NA,NA,TRUE
"uu",2017,1478.2691,"10.1186/s12985-017-0904-4",FALSE,"BioMed Central","Virology Journal","1743-422X",NA,"1743-422X",NA,NA,TRUE,"29228983","PMC5725786",NA,NA,TRUE
"uu",2017,1849.408,"10.1186/s12575-017-0060-7",FALSE,"BioMed Central","Biological Procedures Online","1480-9222","1480-9222","1480-9222",NA,NA,TRUE,"28932173","PMC5603040",NA,NA,TRUE
"uu",2017,6176.3878,"10.1530/eje-17-0207",TRUE,"Bioscientifica","European Journal of Endocrinology","0804-4643","0804-4643","1479-683X",NA,"http://creativecommons.org/licenses/by/3.0/",TRUE,"28705923","PMC5597951",NA,NA,FALSE
"uu",2017,1000.4148,"10.1530/ec-17-0148",FALSE,"Bioscientifica","Endocrine Connections","2049-3614",NA,"2049-3614",NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"28790139","PMC5574281",NA,NA,TRUE
"uu",2017,3676.3023,"10.1530/erc-17-0196",TRUE,"Bioscientifica","Endocrine Related Cancer","1351-0088","1351-0088","1479-6821",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"28634180","PMC5527373",NA,NA,FALSE
"uu",2017,1526.8594,"10.1136/bmjdrc-2016-000346",FALSE,"BMJ","BMJ Open Diabetes Research & Care","2052-4897",NA,"2052-4897",NA,NA,TRUE,"28761648","PMC5530247",NA,NA,TRUE
"uu",2017,1552.1264,"10.1136/bmjopen-2017-016606",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,NA,TRUE,"28963292","PMC5623498",NA,NA,TRUE
"uu",2017,907.9664,"10.1136/bmjopen-2016-013906",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,NA,TRUE,"28132011","PMC5278290",NA,NA,TRUE
"uu",2017,1655.1304,"10.1136/bmjopen-2016-014255",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,NA,TRUE,"28246143","PMC5337740",NA,NA,TRUE
"uu",2017,1336.3911,"10.1136/bmjgh-2017-000497",FALSE,"BMJ","BMJ Global Health","2059-7908",NA,"2059-7908",NA,NA,TRUE,"29071130","PMC5640082",NA,NA,TRUE
"uu",2017,1690.7693,"10.1136/jnnp-2017-316271",TRUE,"BMJ","Journal of Neurology, Neurosurgery & Psychiatry","0022-3050","0022-3050","1468-330X",NA,NA,TRUE,"28866625","PMC5800332",NA,NA,FALSE
"uu",2017,1767.9519,"10.1136/annrheumdis-2016-210873",TRUE,"BMJ","Annals of the Rheumatic Diseases","0003-4967","0003-4967","1468-2060",NA,NA,TRUE,"28336519","PMC5561381",NA,NA,FALSE
"uu",2017,1223.9667,"10.1136/bmjopen-2016-015486",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,NA,TRUE,"28554933","PMC5730007",NA,NA,TRUE
"uu",2017,1223.9667,"10.1136/bmjopen-2017-016732",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055","2044-6055",NA,NA,TRUE,"28939578","PMC5623579",NA,NA,TRUE
"uu",2017,1541.2914,"10.1136/openhrt-2017-000682",FALSE,"BMJ","Open Heart","2053-3624",NA,"2053-3624",NA,NA,TRUE,"29018536","PMC5623334",NA,NA,TRUE
"uu",2017,999.7207,"10.1484/j.vms.5.114355",TRUE,"Brepols Publishers","Viking and Medieval Scandinavia","1782-7183","1782-7183","2030-9902",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2017,1462.2751,"10.1017/jog.2017.69",FALSE,"Cambridge University Press (CUP)","Journal of Glaciology","0022-1430","0022-1430","1727-5652",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"uu",2017,2756.963,"10.1017/s0953820817000103",TRUE,"Cambridge University Press (CUP)","Utilitas","0953-8208","0953-8208","1741-6183",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2017,855.5624,"10.17645/si.v5i4.1133",FALSE,"Cogitatio","Social Inclusion","2183-2803",NA,"2183-2803",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE
"uu",2017,2413.6486,"10.1101/gr.212522.116",TRUE,"Cold Spring Harbor Laboratory Press","Genome Research","1088-9051","1088-9051","1549-5469",NA,NA,TRUE,"28442558","PMC5453315",NA,NA,FALSE
"uu",2017,2439.4425,"10.1261/rna.058438.116",TRUE,"Cold Spring Harbor Laboratory Press","RNA","1355-8382","1355-8382","1469-9001",NA,NA,TRUE,"27974622","PMC5311485",NA,NA,FALSE
"uu",2017,2069.65,"10.1242/dev.147967",TRUE,"The Company of Biologists","Development","0950-1991","0950-1991","1477-9129",NA,"http://creativecommons.org/licenses/by/3.0",TRUE,"28851707","PMC5665477",NA,NA,FALSE
"uu",2017,884.07,"10.11141/ia.46.6",FALSE,"Council for British Archaeology","Internet Archaeology","1363-5387",NA,"1363-5387",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"uu",2017,884.07,"10.11141/ia.46.5",FALSE,"Council for British Archaeology","Internet Archaeology","1363-5387",NA,"1363-5387",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"uu",2017,884.07,"10.11141/ia.46.3",FALSE,"Council for British Archaeology","Internet Archaeology","1363-5387",NA,"1363-5387",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"uu",2017,2092.354,"10.1515/sagmb-2016-0072",TRUE,"Walter de Gruyter","Statistical Applications in Genetics and Molecular Biology","1544-6115","2194-6302","1544-6115",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,"28862994",NA,NA,NA,FALSE
"uu",2017,748.6171,"10.2478/raon-2018-0001",FALSE,"Walter de Gruyter","Radiology and Oncology","1581-3207",NA,"1581-3207",NA,"http://creativecommons.org/licenses/by-nc-nd/3.0",TRUE,"29520210","PMC5839086",NA,NA,TRUE
"uu",2017,269.0028,"10.19229/2464-9309/1212017",FALSE,"Demetra CE.RI.MED",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"uu",2017,2065.7571,"10.2147/jpr.s139087",FALSE,"Dove Medical Press","Journal of Pain Research","1178-7090",NA,"1178-7090",NA,"http://creativecommons.org/licenses/by-nc/3.0/",TRUE,"28919815","PMC5593403",NA,NA,TRUE
"uu",2017,2255.8404,"10.2147/jpr.s127019",FALSE,"Dove Medical Press","Journal of Pain Research","1178-7090",NA,"1178-7090",NA,"http://creativecommons.org/licenses/by-nc/3.0/",TRUE,"28424558","PMC5344409",NA,NA,TRUE
"uu",2017,2293.2239,"10.2147/jpr.s137871",FALSE,"Dove Medical Press","Journal of Pain Research","1178-7090",NA,"1178-7090",NA,"http://creativecommons.org/licenses/by-nc/3.0/",TRUE,"28553138","PMC5440011",NA,NA,TRUE
"uu",2017,2542.3035,"10.1016/j.molcel.2017.10.017",TRUE,"Elsevier","Molecular Cell","1097-2765","1097-2765",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"29220652","PMC5745148",NA,NA,FALSE
"uu",2017,2660.7735,"10.1016/j.freeradbiomed.2017.07.004",TRUE,"Elsevier","Free Radical Biology and Medicine","0891-5849","0891-5849",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28690195",NA,NA,NA,FALSE
"uu",2017,2071.4133,"10.1016/j.bbrc.2017.09.065",TRUE,"Elsevier","Biochemical and Biophysical Research Communications","0006-291X","0006-291X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28919420",NA,NA,NA,FALSE
"uu",2017,2652.0142,"10.1016/j.neuropharm.2017.08.002",TRUE,"Elsevier","Neuropharmacology","0028-3908","0028-3908",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28797721",NA,NA,NA,FALSE
"uu",2017,2543.09,"10.1016/j.elspec.2017.05.011",TRUE,"Elsevier","Journal of Electron Spectroscopy and Related Phenomena","0368-2048","0368-2048",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"uu",2017,2807.7819,"10.1016/j.jmbbm.2017.12.005",TRUE,"Elsevier","Journal of the Mechanical Behavior of Biomedical Materials","1751-6161","1751-6161",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29272812",NA,NA,NA,FALSE
"uu",2017,2436.8696,"10.1016/j.tsf.2017.08.030",TRUE,"Elsevier","Thin Solid Films","0040-6090","0040-6090",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"uu",2017,3167.5193,"10.1016/j.bios.2017.06.062",TRUE,"Elsevier","Biosensors and Bioelectronics","0956-5663","0956-5663",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"28689114",NA,NA,NA,FALSE
"uu",2017,3472.2809,"10.1016/j.desal.2017.10.049",TRUE,"Elsevier","Desalination","0011-9164","0011-9164",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"uu",2017,3342.0827,"10.1016/j.biomaterials.2016.12.020",TRUE,"Elsevier","Biomaterials","0142-9612","0142-9612",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28107660",NA,NA,NA,FALSE
"uu",2017,2743.1283,"10.1016/j.jmbbm.2017.06.023",TRUE,"Elsevier","Journal of the Mechanical Behavior of Biomedical Materials","1751-6161","1751-6161",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"28735216",NA,NA,NA,FALSE
"uu",2017,1400.2065,"10.1016/j.meteno.2017.02.002",FALSE,"Elsevier","Metabolic Engineering Communications","2214-0301","2214-0301",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29468130","PMC5779733",NA,NA,TRUE
"uu",2017,1417.8351,"10.1016/j.meteno.2017.07.003",FALSE,"Elsevier","Metabolic Engineering Communications","2214-0301","2214-0301",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29188183","PMC5699533",NA,NA,TRUE
"uu",2017,2986.456,"10.1016/j.tsf.2017.10.037",TRUE,"Elsevier","Thin Solid Films","0040-6090","0040-6090",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"uu",2017,3056.526,"10.1016/j.surfcoat.2017.11.063",TRUE,"Elsevier","Surface and Coatings Technology","0257-8972","0257-8972",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"uu",2017,2914.4731,"10.1016/j.triboint.2017.11.040",TRUE,"Elsevier","Tribology International","0301-679X","0301-679X",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
