institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
mdu,2021,22885,10.3389/fpsyg.2021.662604,FALSE,Frontiers,Frontiers in Psychology,,,,
mdu,2021,22885,10.3389/fpsyg.2021.648405,FALSE,Frontiers,Frontiers in Psychology,,,,
mdu,2021,23070,10.3389/fpsyg.2021.678237,FALSE,Frontiers,Frontiers in Psychology,,,,
mdu,2021,8648,10.3389/fmech.2021.676853,FALSE,Frontiers,Frontiers in Mechanical Engineeering,,,,
mdu,2021,19475,10.3389/fenrg.2021.722514,FALSE,Frontiers,Frontiers in energy research,,,,
