institution	period	euro	doi	is_hybrid	publisher
mau	2018	894	10.31031/fsar.2018.03.000555	FALSE	Crimson Publishers
mau	2018	894	10.31031/fsar.2018.03.000568	FALSE	Crimson Publishers
