institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
lnu	2020	1375.65		FALSE	College of Natural Resources	BioResources	1930-2126			https://ojs.cnr.ncsu.edu/index.php/BioRes/article/view/BioRes_15_2_3087_Balducci_Formaldehyde_Free_Adhesive_Particleboards
lnu	2020	1522.04		FALSE	Journal of Sports Science and Medicine	Journal of Sports Science and Medicine	1303-2968			https://jssm.org/jssm-19-337.xml%3EFulltext
