institution,period,euro,doi,is_hybrid,publisher
liu,2018,1723.2,10.1155/2018/4632195,FALSE,Hindawi Publishing Corporation
liu,2018,1538.2,10.1136/bmjopen-2017-019906,FALSE,BMJ
