institution.x,period.x,euro.x,doi,is_hybrid.x,publisher.x,journal_full_title.x,issn.x,issn_print.x,issn_electronic.x,url.x,institution.y,period.y,euro.y,is_hybrid.y,publisher.y,journal_full_title.y,issn.y,issn_print.y,issn_electronic.y,issn_l,license_ref,indexed_in_crossref,pmid,pmcid,ut,url.y,doaj
liu,2022,2538.63,10.3389/fimmu.2021.797172,FALSE,Frontiers,Frontiers in Immunology- Autoimmune and Autoinflammatory Disorders,,,,,Linköping University,2021,2660.03,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,35095874,PMC8791064,ut:000747959200001,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8791064/,TRUE
