"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"gih",2019,1746.6832,"10.1186/s40795-019-0279-6",FALSE,"BioMed Central","BMC Nutrition","2055-0928",NA,"2055-0928",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32153928","PMC7050762",NA,NA,TRUE
"gih",2019,1806.1552,"10.1186/s12889-019-6589-4",FALSE,"BioMed Central","BMC Public Health","1471-2458",NA,"1471-2458",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"30836957","PMC6402109",NA,NA,TRUE
"gih",2019,2584.672,"10.1016/j.ypmed.2019.105799",TRUE,"Elsevier","Preventive Medicine","0091-7435","0091-7435",NA,NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31454664",NA,NA,NA,FALSE
"gih",2019,3033.1664,"10.1111/sms.13581",TRUE,"Wiley","Scandinavian Journal of Medicine & Science in Sports","0905-7188","0905-7188","1600-0838",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"31631386","PMC7003943",NA,NA,FALSE
"gih",2019,1240.9823999999999,"10.3390/ijerph16234721",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31783476","PMC6926659",NA,NA,TRUE
"gih",2019,1724.4048,"10.3390/ijerph16183370",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31547253","PMC6765997",NA,NA,TRUE
"gih",2019,2524.4447999999998,"10.1111/apa.14884",TRUE,"Wiley","Acta Paediatrica","0803-5253","0803-5253","1651-2227",NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"31162723","PMC6899754",NA,NA,FALSE
"gih",2019,411.3952,"10.3389/fpsyg.2019.02721",FALSE,"Frontiers","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31866908","PMC6904340",NA,NA,TRUE
"gih",2019,827.3216,"10.3390/ijerph16234766",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31795109","PMC6926785",NA,NA,TRUE
"gih",2019,1458.5744,"10.1371/journal.pone.0219741",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31339909","PMC6655643",NA,NA,TRUE
"gih",2019,1660.8736,"10.3390/ijerph16245136",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"31888199","PMC6949984",NA,NA,TRUE
