institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
hv,2022,2301.87,10.1080/13561820.2021.2014796,TRUE,,,,,,
hv,2022,2301.87,10.1080/1358684X.2021.2022976,TRUE,,,,,,
