institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
hv,2021,25202.6,10.3389/fpsyt.2021.580923,FALSE,,,,,,
hv,2021,22097,10.3389/feduc.2021.651908,FALSE,,,,,,
hv,2021,7116,10.3389/fpsyt.2021.575147,FALSE,,,,,,
hv,2021,19180,10.3389/fpubh.2021.669958,FALSE,,,,,,
