"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"ki",2017,2150,"10.1080/09638288.2017.1305456",TRUE,"Informa UK Limited","Disability and Rehabilitation","0963-8288","0963-8288","1464-5165",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28345360",NA,NA,NA,FALSE
"ki",2017,567.3,"10.1080/2331186x.2017.1316348",FALSE,"Informa UK Limited","Cogent Education","2331-186X",NA,"2331-186X",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"ki",2017,261.91,"10.1080/23723556.2017.1287554",TRUE,"Informa UK Limited","Molecular & Cellular Oncology","2372-3556",NA,"2372-3556",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28401188","PMC5383367",NA,NA,FALSE
"ki",2017,1400,"10.1080/16549716.2017.1340253",FALSE,"Informa UK Limited","Global Health Action","1654-9716","1654-9716","1654-9880",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"28678680","PMC5533138",NA,NA,TRUE
"ki",2017,1400,"10.1080/20018525.2017.1290193",FALSE,"Informa UK Limited","European Clinical Respiratory Journal","2001-8525",NA,"2001-8525",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"28326179","PMC5345579",NA,NA,TRUE
"ki",2017,2150,"10.1080/17435390.2017.1363309",TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,"28816564",NA,NA,NA,NA
"ki",2017,2150,"10.1080/0284186x.2017.1310394",TRUE,"Informa UK Limited","Acta Oncologica","0284-186X","0284-186X","1651-226X",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28379723",NA,NA,NA,FALSE
