"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"slu",2020,1113.3895499999999,"10.7717/peerj.10354",FALSE,"PeerJ","PeerJ","2167-8359",NA,"2167-8359",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"33240661","PMC7680050",NA,NA,TRUE
