institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
du,2017,3000,NA,FALSE,Gavin Publishers,Journal of Diabetes and Treatment,?,,,https://www.gavinpublishers.com/articles/Research-Article/Journal-of-Diabetes-and-Treatment-ISSN-2574-7568/experiences-of-hypoglycaemia-in-adults-with-diabetes-mellitus
du,2017,260,NA,FALSE,T&K Academic,International Electronic Journal of Elementary Education,,,1307-9298 ,https://www.iejee.com/index.php/IEJEE/article/view/290
