"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"mau",2018,3500,"10.1002/anie.201708635",TRUE,"Wiley-Blackwell","Angewandte Chemie International Edition","1433-7851",NA,NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"28960837","PMC6001786",NA,NA,FALSE
"liu",2019,2196.4048,"10.7554/elife.45274",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31271353","PMC6634974",NA,NA,TRUE
"uu",2019,2227.172592,"10.7554/elife.46454",FALSE,"eLife Sciences Publications, Ltd","eLife","2050-084X",NA,"2050-084X",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31347500","PMC6660238",NA,NA,TRUE
