institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
lu,2023,1565.16,10.3390/ijms24010318,FALSE,MDPI AG,International journal of molecular sciences,,,,
lu,2023,1911.07,10.3390/w15010110,FALSE,MDPI AG,water,,,,
