institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
hig,2023,1727.45,10.3390/ijerph20010691,FALSE,,,,,,
hig,2023,1983.05,10.1177/15347354221138576,FALSE,,,,,,
