institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1226063
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1228031
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1229999
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1231967
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1233935
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1235903
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1241807
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1243775
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1245743
ltu	2019	89.56671999999999		FALSE	Scientific Press International Limited	Journal of Earth Sciences and Geotechnical Engineering		1792-9040	1792-9660	https://www.scienpress.com/journal_focus.asp?main_id=59&Sub_id=IV&Issue=1247711
