institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
su,2025,11707.98,10.3847/1538-4357/ad89a5,FALSE,American Astronomical Society,The Atrophysical Journal,,,,
